Agent Name,KD,Kills,Deaths,Assists,Pick Rate,ACS,First Blood,Num Matches,Label
9,1.15,17.6,15.3,3.3,0.083,245.0,0.179,357.0,1.0
10,0.9,12.5,13.8,3.8,0.071,175.0,0.12,306.0,1.0
13,0.83,14.3,17.3,9.5,0.048,179.0,0.123,204.0,2.0
2,0.88,14.0,16.0,11.0,0.048,176.0,0.107,204.0,1.0
12,1.03,16.3,15.8,6.5,0.048,217.0,0.108,204.0,0.0
5,0.98,13.8,14.0,5.5,0.048,190.0,0.091,204.0,2.0
0,0.72,11.3,15.7,5.0,0.036,157.0,0.059,153.0,0.0
14,0.8,13.7,17.0,4.0,0.036,195.0,0.22,153.0,1.0
7,1.0,16.0,16.0,3.5,0.024,213.0,0.156,102.0,0.0
1,0.78,14.0,18.0,8.0,0.012,195.0,0.286,51.0,0.0
9,1.15,17.8,15.4,4.0,0.163,254.0,0.156,10098.0,1.0
10,0.93,13.6,14.7,4.2,0.129,192.0,0.1159999999999999,8007.0,1.0
4,1.08,16.5,15.3,3.6,0.12,237.0,0.1669999999999999,7446.0,1.0
6,0.9,14.0,15.6,5.4,0.086,196.0,0.127,5355.0,1.0
8,1.04,16.5,15.9,4.9,0.086,246.0,0.153,5355.0,1.0
5,1.06,14.3,13.4,4.4,0.076,208.0,0.099,4743.0,1.0
12,1.0,15.0,15.0,6.3,0.062,206.0,0.109,3825.0,1.0
3,0.94,13.7,14.5,4.3,0.053,188.0,0.098,3264.0,1.0
7,1.11,17.8,16.0,4.5,0.048,252.0,0.1989999999999999,2958.0,1.0
13,1.01,15.0,14.8,5.8,0.048,204.0,0.105,2958.0,1.0
2,0.93,13.9,15.1,6.4,0.046,199.0,0.133,2856.0,1.0
11,0.98,15.8,16.2,4.3,0.035,204.0,0.128,2193.0,1.0
1,1.08,16.0,14.9,5.2,0.024,226.0,0.14,1479.0,1.0
14,0.86,13.1,15.2,3.5,0.016,199.0,0.161,1020.0,1.0
0,1.13,14.3,12.6,4.3,0.009,192.0,0.089,561.0,1.0
4,1.07,4.5,4.2,1.2,0.157,223.0,0.163,61251.0,1.0
8,1.03,4.3,4.2,1.3,0.146,220.0,0.151,57018.0,1.0
9,1.12,4.6,4.1,1.2,0.127,224.0,0.149,49572.0,1.0
10,0.92,3.6,3.9,1.2,0.089,175.0,0.121,34884.0,1.0
7,0.98,4.0,4.1,1.0,0.075,200.0,0.158,29427.0,1.0
14,0.91,3.8,4.2,1.0,0.065,184.0,0.131,25245.0,1.0
12,0.89,3.6,4.0,1.4,0.06,180.0,0.103,23307.0,1.0
5,0.96,3.8,4.0,1.2,0.052,194.0,0.106,20400.0,1.0
6,0.95,3.9,4.1,1.1,0.043,189.0,0.11,16779.0,1.0
11,1.0,4.1,4.1,1.1,0.043,195.0,0.118,16626.0,1.0
13,0.77,3.3,4.3,1.2,0.039,161.0,0.121,15198.0,1.0
1,0.95,3.8,4.0,1.3,0.035,193.0,0.141,13668.0,1.0
3,0.93,3.7,4.0,1.3,0.035,176.0,0.081,13617.0,1.0
2,0.83,3.4,4.1,1.5,0.027,171.0,0.166,10455.0,1.0
0,0.9,3.8,4.2,1.1,0.0069999999999999,179.0,0.11,2703.0,1.0
10,0.93,13.7,14.7,4.8,0.166,191.0,0.1159999999999999,5559.0,1.0
9,1.21,18.6,15.4,4.9,0.133,271.0,0.162,4437.0,1.0
4,1.08,16.6,15.3,4.1,0.105,237.0,0.156,3519.0,1.0
6,0.94,14.5,15.4,4.3,0.093,203.0,0.124,3111.0,1.0
5,1.02,14.3,13.9,4.6,0.088,210.0,0.103,2958.0,1.0
8,0.97,15.9,16.3,5.6,0.084,229.0,0.142,2805.0,1.0
12,0.87,12.5,14.4,5.8,0.069,187.0,0.096,2295.0,1.0
7,0.93,14.4,15.5,4.3,0.044,215.0,0.163,1479.0,1.0
3,0.97,14.8,15.3,4.4,0.0409999999999999,202.0,0.093,1377.0,1.0
2,0.97,14.1,14.6,5.8,0.04,198.0,0.12,1326.0,1.0
13,0.94,14.3,15.2,6.1,0.038,192.0,0.084,1275.0,1.0
14,0.96,15.2,15.9,3.4,0.032,222.0,0.188,1071.0,1.0
1,1.07,15.5,14.4,5.6,0.0289999999999999,217.0,0.085,969.0,1.0
11,0.88,13.2,15.1,5.4,0.027,189.0,0.1639999999999999,918.0,1.0
0,0.96,15.4,16.1,4.6,0.011,195.0,0.12,357.0,1.0
8,1.01,16.5,16.2,5.0,0.155,237.0,0.1939999999999999,1530.0,1.0
9,1.2,16.7,13.9,3.7,0.144,226.0,0.165,1428.0,1.0
4,0.98,15.1,15.3,3.2,0.108,209.0,0.2019999999999999,1071.0,1.0
2,1.02,14.9,14.6,6.9,0.093,210.0,0.0819999999999999,918.0,1.0
12,1.22,15.8,12.9,5.8,0.088,227.0,0.074,867.0,2.0
10,0.97,14.6,15.0,3.1,0.0819999999999999,202.0,0.09,816.0,1.0
6,1.22,16.9,13.9,6.7,0.077,223.0,0.103,765.0,1.0
3,0.66,9.5,14.5,4.1,0.067,154.0,0.089,663.0,1.0
5,0.79,12.7,16.1,4.5,0.052,185.0,0.1969999999999999,510.0,0.0
7,1.21,19.6,16.1,4.1,0.036,261.0,0.153,357.0,1.0
13,1.03,15.2,14.7,8.5,0.031,212.0,0.165,306.0,1.0
11,1.17,16.2,13.8,3.7,0.031,212.0,0.124,306.0,1.0
14,1.25,21.0,16.8,4.3,0.021,258.0,0.119,204.0,0.0
0,1.33,20.0,15.0,6.0,0.01,233.0,0.075,102.0,1.0
1,0.93,13.0,14.0,11.0,0.005,216.0,0.0,51.0,2.0
12,0.27,4.0,15.0,7.0,0.2,94.0,0.0,51.0,0.0
7,1.33,16.0,12.0,2.0,0.2,209.0,0.25,51.0,2.0
13,2.09,23.0,11.0,3.0,0.2,260.0,0.087,51.0,2.0
9,0.73,11.0,15.0,3.0,0.2,193.0,0.182,51.0,0.0
2,0.92,11.0,12.0,6.0,0.2,194.0,0.091,51.0,2.0
4,1.08,17.9,16.5,3.8,0.153,251.0,0.182,2601.0,1.0
9,1.09,17.2,15.8,3.9,0.147,250.0,0.1689999999999999,2499.0,1.0
10,0.92,13.5,14.7,4.9,0.135,193.0,0.143,2295.0,1.0
6,0.98,15.8,16.1,5.6,0.102,208.0,0.119,1734.0,1.0
8,1.01,15.8,15.6,5.3,0.078,238.0,0.16,1326.0,1.0
12,1.07,16.1,15.0,6.7,0.078,214.0,0.086,1326.0,1.0
5,1.08,14.5,13.5,3.6,0.075,208.0,0.088,1275.0,1.0
7,0.95,13.9,14.7,3.5,0.057,217.0,0.14,969.0,0.0
3,0.92,14.1,15.3,3.4,0.054,189.0,0.083,918.0,1.0
2,0.99,15.3,15.5,6.4,0.048,203.0,0.155,816.0,1.0
11,0.87,13.4,15.5,4.0,0.036,184.0,0.118,612.0,1.0
13,0.97,16.3,16.8,6.0,0.018,207.0,0.092,306.0,1.0
1,0.73,11.3,15.5,5.0,0.012,164.0,0.133,204.0,2.0
0,0.58,9.0,15.5,5.5,0.006,145.0,0.0559999999999999,102.0,0.0
14,1.0,19.0,19.0,7.0,0.003,242.0,0.316,51.0,2.0
10,0.76,10.9,14.5,3.9,0.1889999999999999,167.0,0.1159999999999999,1683.0,1.0
8,1.05,15.0,14.3,4.5,0.126,230.0,0.148,1122.0,1.0
4,0.87,12.6,14.5,4.2,0.103,187.0,0.145,918.0,1.0
9,0.86,12.2,14.1,4.1,0.0969999999999999,198.0,0.179,867.0,1.0
5,0.88,13.7,15.6,4.4,0.069,197.0,0.073,612.0,1.0
7,1.22,15.1,12.3,4.9,0.069,233.0,0.144,612.0,2.0
2,0.9,12.0,13.4,4.3,0.063,185.0,0.106,561.0,1.0
6,0.73,11.7,16.0,5.3,0.057,183.0,0.171,510.0,1.0
13,0.89,12.5,14.0,4.7,0.057,177.0,0.128,510.0,1.0
12,1.13,13.0,11.6,4.0,0.051,201.0,0.12,459.0,1.0
11,1.05,14.0,13.4,4.4,0.046,200.0,0.1159999999999999,408.0,1.0
14,0.9,12.6,14.0,4.8,0.0289999999999999,186.0,0.127,255.0,2.0
3,0.85,14.3,16.8,4.0,0.023,181.0,0.07,204.0,0.0
1,0.73,8.0,11.0,2.0,0.017,125.0,0.1669999999999999,153.0,1.0
0,1.5,12.0,8.0,3.0,0.006,159.0,0.0,51.0,2.0
4,1.03,12.1,11.7,2.0,0.141,201.0,0.275,2040.0,1.0
9,1.28,15.7,12.3,2.5,0.141,207.0,0.263,2040.0,1.0
10,0.9,11.2,12.4,3.1,0.134,177.0,0.15,1938.0,1.0
8,0.87,13.3,15.4,3.3,0.106,176.0,0.228,1530.0,1.0
6,0.91,11.9,13.1,2.7,0.06,186.0,0.2269999999999999,867.0,1.0
7,0.75,10.0,13.4,2.1,0.053,116.0,0.42,765.0,1.0
2,1.15,13.6,11.9,4.7,0.053,207.0,0.123,765.0,1.0
14,0.97,12.7,13.1,1.6,0.053,143.0,0.387,765.0,1.0
3,0.78,11.4,14.6,2.9,0.049,153.0,0.313,714.0,1.0
5,1.05,12.9,12.3,3.0,0.046,189.0,0.2019999999999999,663.0,1.0
12,1.16,12.5,10.8,4.2,0.046,223.0,0.178,663.0,1.0
13,1.04,11.4,11.0,3.3,0.042,211.0,0.131,612.0,1.0
11,1.2,13.8,11.4,5.1,0.032,135.0,0.2019999999999999,459.0,1.0
0,0.77,9.3,12.0,2.0,0.025,164.0,0.292,357.0,1.0
9,1.18,18.5,15.6,4.4,0.155,258.0,0.177,2703.0,1.0
10,1.03,14.6,14.1,4.3,0.122,196.0,0.1159999999999999,2142.0,1.0
6,1.0,14.7,14.7,5.0,0.111,203.0,0.139,1938.0,1.0
8,1.09,16.8,15.4,5.2,0.111,253.0,0.158,1938.0,1.0
4,1.03,15.1,14.7,3.4,0.105,231.0,0.2019999999999999,1836.0,1.0
2,0.92,13.0,14.2,6.9,0.076,197.0,0.089,1326.0,1.0
12,0.94,14.0,14.9,6.1,0.073,201.0,0.111,1275.0,1.0
3,1.11,14.4,13.0,3.7,0.055,196.0,0.055,969.0,1.0
5,1.15,14.2,12.4,3.9,0.05,206.0,0.095,867.0,1.0
7,0.82,12.7,15.5,3.3,0.038,211.0,0.212,663.0,0.0
13,1.19,16.9,14.2,5.2,0.035,233.0,0.103,612.0,1.0
11,1.06,16.9,16.0,3.5,0.032,227.0,0.1669999999999999,561.0,0.0
1,0.62,10.2,16.4,6.8,0.015,177.0,0.196,255.0,0.0
0,0.93,16.0,17.3,4.3,0.012,225.0,0.172,204.0,0.0
14,0.6,9.8,16.3,3.0,0.012,169.0,0.231,204.0,0.0
9,1.17,18.7,15.9,4.2,0.157,256.0,0.165,6120.0,1.0
4,1.14,17.6,15.4,3.8,0.129,246.0,0.19,5049.0,1.0
10,0.99,14.7,14.8,4.8,0.1119999999999999,198.0,0.114,4386.0,1.0
6,0.94,14.5,15.4,5.5,0.098,202.0,0.121,3825.0,1.0
8,1.05,16.5,15.8,5.1,0.089,245.0,0.158,3468.0,1.0
5,1.0,13.9,13.9,3.8,0.073,197.0,0.088,2856.0,1.0
12,0.93,13.7,14.6,5.7,0.067,196.0,0.107,2601.0,1.0
2,1.1,16.4,14.9,7.3,0.054,226.0,0.107,2091.0,1.0
7,1.1,17.3,15.8,3.8,0.047,229.0,0.16,1836.0,1.0
3,0.98,13.9,14.3,3.9,0.046,200.0,0.125,1785.0,1.0
13,0.97,15.1,15.6,6.4,0.039,205.0,0.0819999999999999,1530.0,1.0
1,0.91,14.4,15.9,5.8,0.034,209.0,0.144,1326.0,1.0
11,0.97,15.3,15.8,3.9,0.031,213.0,0.128,1224.0,0.0
14,0.68,12.4,18.2,3.9,0.016,172.0,0.168,612.0,0.0
0,0.87,15.6,17.9,4.9,0.009,207.0,0.174,357.0,0.0
9,1.15,18.0,15.6,4.6,0.16,259.0,0.172,4131.0,1.0
4,1.2,18.1,15.0,3.5,0.138,260.0,0.1689999999999999,3570.0,1.0
10,0.95,13.9,14.6,4.9,0.124,189.0,0.105,3213.0,1.0
8,1.01,16.3,16.1,5.5,0.114,237.0,0.17,2958.0,1.0
5,0.88,10.7,12.2,3.6,0.065,170.0,0.076,1683.0,1.0
6,0.94,13.5,14.3,5.0,0.065,197.0,0.122,1683.0,1.0
3,0.97,14.5,15.0,4.7,0.063,205.0,0.0969999999999999,1632.0,1.0
12,1.05,15.4,14.7,6.0,0.057,212.0,0.11,1479.0,1.0
7,1.13,15.4,13.6,4.8,0.053,229.0,0.176,1377.0,1.0
2,0.99,13.8,14.0,5.8,0.045,194.0,0.142,1173.0,1.0
13,1.4,19.1,13.7,6.8,0.036,248.0,0.105,918.0,2.0
14,1.13,17.3,15.3,4.1,0.024,251.0,0.173,612.0,1.0
1,1.14,18.0,15.8,4.5,0.022,246.0,0.1669999999999999,561.0,1.0
11,1.32,17.4,13.2,3.5,0.02,235.0,0.138,510.0,2.0
0,1.14,16.4,14.4,4.9,0.0139999999999999,243.0,0.087,357.0,1.0
9,1.13,17.5,15.5,4.6,0.16,251.0,0.181,1734.0,1.0
4,1.16,17.0,14.7,3.3,0.146,243.0,0.201,1581.0,1.0
10,1.01,14.2,14.1,4.6,0.1369999999999999,194.0,0.111,1479.0,1.0
3,0.9,14.1,15.6,4.8,0.099,175.0,0.088,1071.0,1.0
8,0.97,15.7,16.2,5.1,0.085,236.0,0.208,918.0,1.0
2,0.86,13.9,16.2,8.0,0.061,192.0,0.077,663.0,1.0
6,0.93,14.4,15.5,5.5,0.061,191.0,0.107,663.0,1.0
12,0.87,14.1,16.3,7.2,0.057,210.0,0.083,612.0,1.0
5,1.19,16.7,14.0,4.6,0.047,226.0,0.156,510.0,1.0
11,1.13,14.7,13.0,4.6,0.033,204.0,0.126,357.0,2.0
7,1.18,19.1,16.3,5.9,0.033,254.0,0.209,357.0,2.0
1,0.88,13.3,15.2,7.3,0.0279999999999999,192.0,0.188,306.0,1.0
13,1.04,15.8,15.2,6.8,0.0279999999999999,216.0,0.147,306.0,1.0
14,0.74,15.0,20.3,5.3,0.0139999999999999,196.0,0.156,153.0,1.0
0,1.45,16.0,11.0,5.5,0.009,193.0,0.063,102.0,2.0
10,0.91,13.2,14.6,4.7,0.1989999999999999,188.0,0.124,4743.0,1.0
9,1.11,16.9,15.1,4.9,0.139,241.0,0.151,3315.0,1.0
8,1.0,15.3,15.3,5.7,0.094,228.0,0.162,2244.0,1.0
4,0.99,15.7,15.9,4.2,0.088,224.0,0.148,2091.0,1.0
5,1.01,13.8,13.6,4.1,0.085,203.0,0.093,2040.0,1.0
6,0.94,13.8,14.6,3.9,0.073,204.0,0.1369999999999999,1734.0,1.0
12,1.01,14.1,14.0,6.2,0.064,206.0,0.099,1530.0,1.0
13,0.82,12.7,15.4,5.5,0.0559999999999999,181.0,0.085,1326.0,1.0
7,0.89,14.1,15.9,4.0,0.047,199.0,0.171,1122.0,1.0
2,1.07,14.8,13.8,5.4,0.0409999999999999,217.0,0.114,969.0,1.0
3,0.95,13.3,13.9,5.2,0.036,188.0,0.075,867.0,1.0
14,0.74,11.6,15.6,4.2,0.034,170.0,0.146,816.0,1.0
11,0.71,11.0,15.5,4.3,0.0279999999999999,169.0,0.154,663.0,1.0
1,1.01,15.2,15.0,5.4,0.011,218.0,0.132,255.0,2.0
0,1.46,25.3,17.3,7.3,0.006,299.0,0.118,153.0,1.0
10,0.89,11.0,12.3,3.7,0.133,180.0,0.122,89352.0,1.0
9,1.16,14.5,12.5,3.5,0.131,241.0,0.161,88179.0,1.0
4,1.12,14.0,12.6,3.3,0.131,231.0,0.162,87771.0,1.0
8,1.01,13.0,12.8,4.1,0.103,222.0,0.147,69309.0,1.0
12,0.96,11.8,12.2,4.5,0.071,197.0,0.109,47991.0,1.0
7,0.96,12.2,12.7,3.2,0.068,203.0,0.154,45798.0,1.0
6,0.96,11.9,12.3,3.7,0.062,195.0,0.129,41769.0,1.0
5,0.97,11.6,11.9,3.6,0.059,195.0,0.102,39831.0,1.0
14,0.96,12.2,12.8,3.0,0.049,202.0,0.146,33150.0,1.0
13,0.92,11.5,12.5,4.0,0.046,191.0,0.121,31059.0,1.0
3,0.91,11.4,12.5,3.7,0.043,180.0,0.11,28713.0,1.0
11,0.94,11.4,12.1,3.3,0.036,189.0,0.129,23868.0,1.0
2,0.9,11.4,12.6,4.6,0.035,187.0,0.128,23460.0,1.0
1,0.96,12.3,12.9,4.0,0.022,203.0,0.145,14790.0,1.0
0,0.99,12.2,12.3,3.7,0.011,200.0,0.106,7140.0,1.0
10,0.63,9.5,15.2,4.6,0.1669999999999999,140.0,0.129,918.0,0.0
5,0.99,14.2,14.2,4.5,0.12,211.0,0.0819999999999999,663.0,1.0
4,0.73,11.6,15.8,4.3,0.093,175.0,0.155,510.0,1.0
8,0.75,12.1,16.1,3.8,0.093,166.0,0.107,510.0,1.0
9,1.11,16.5,14.9,4.5,0.093,226.0,0.1639999999999999,510.0,1.0
12,0.78,12.0,15.3,5.9,0.093,178.0,0.067,510.0,1.0
13,1.01,14.4,14.3,5.9,0.065,205.0,0.04,357.0,1.0
6,0.88,15.3,17.4,4.9,0.065,218.0,0.15,357.0,1.0
3,0.6,8.7,14.3,5.0,0.0559999999999999,135.0,0.0579999999999999,306.0,1.0
2,0.83,13.4,16.2,5.0,0.046,204.0,0.104,255.0,0.0
7,1.33,17.0,12.8,4.6,0.046,239.0,0.153,255.0,1.0
14,0.7,10.3,14.7,7.0,0.0279999999999999,167.0,0.1939999999999999,153.0,1.0
1,0.9,13.5,15.0,4.5,0.019,177.0,0.074,102.0,2.0
11,1.09,12.5,11.5,3.0,0.019,180.0,0.2,102.0,2.0
9,1.1,16.4,14.8,3.7,0.154,237.0,0.168,2244.0,1.0
4,1.23,17.8,14.4,3.8,0.151,254.0,0.187,2193.0,1.0
10,1.0,14.4,14.4,4.4,0.105,199.0,0.095,1530.0,1.0
8,1.04,16.5,15.9,4.8,0.102,233.0,0.13,1479.0,1.0
5,0.98,13.7,14.0,3.9,0.077,203.0,0.123,1122.0,1.0
3,0.89,13.5,15.1,4.1,0.077,187.0,0.114,1122.0,1.0
12,1.11,14.5,13.1,5.4,0.077,202.0,0.094,1122.0,1.0
6,1.09,15.9,14.6,4.8,0.063,228.0,0.136,918.0,1.0
7,0.94,14.3,15.3,3.6,0.0559999999999999,220.0,0.175,816.0,1.0
2,1.02,15.9,15.6,6.2,0.046,206.0,0.092,663.0,1.0
13,0.84,11.3,13.5,5.8,0.035,179.0,0.124,510.0,1.0
11,1.3,16.0,12.3,3.4,0.025,224.0,0.107,357.0,2.0
0,1.27,17.3,13.7,3.7,0.011,212.0,0.096,153.0,1.0
1,1.26,16.3,13.0,5.0,0.011,241.0,0.122,153.0,1.0
14,0.96,15.0,15.7,5.7,0.011,229.0,0.133,153.0,2.0
4,1.12,16.9,15.1,3.6,0.192,235.0,0.211,1428.0,1.0
10,0.77,11.3,14.7,4.2,0.158,160.0,0.1,1173.0,1.0
9,1.14,16.8,14.7,4.1,0.1159999999999999,241.0,0.175,867.0,1.0
8,0.95,15.5,16.4,4.8,0.096,239.0,0.1939999999999999,714.0,0.0
12,1.07,15.8,14.7,5.4,0.096,234.0,0.122,714.0,1.0
3,1.03,15.2,14.8,3.3,0.068,200.0,0.1119999999999999,510.0,1.0
6,0.97,14.1,14.6,5.4,0.068,192.0,0.092,510.0,1.0
5,0.87,13.9,15.9,3.6,0.062,188.0,0.088,459.0,1.0
2,0.85,11.9,14.0,4.8,0.055,172.0,0.1369999999999999,408.0,1.0
11,1.12,16.0,14.3,3.5,0.0409999999999999,237.0,0.104,306.0,1.0
7,1.05,14.7,14.0,1.0,0.021,228.0,0.114,153.0,1.0
14,1.28,20.5,16.0,2.0,0.0139999999999999,262.0,0.073,102.0,0.0
13,2.33,14.0,6.0,3.0,0.0069999999999999,216.0,0.143,51.0,2.0
0,0.72,13.0,18.0,6.0,0.0069999999999999,174.0,0.231,51.0,0.0
9,1.14,18.2,16.0,5.0,0.17,251.0,0.146,2295.0,1.0
10,0.87,11.3,13.0,4.3,0.162,167.0,0.128,2193.0,1.0
4,1.08,16.4,15.3,4.6,0.102,235.0,0.146,1377.0,1.0
5,1.01,14.7,14.6,4.5,0.091,211.0,0.108,1224.0,1.0
13,0.76,12.1,16.0,5.2,0.079,175.0,0.1369999999999999,1071.0,0.0
6,0.74,12.1,16.3,4.7,0.068,175.0,0.11,918.0,1.0
8,0.97,14.6,15.1,3.5,0.064,228.0,0.133,867.0,1.0
3,1.03,14.6,14.2,5.0,0.053,197.0,0.1369999999999999,714.0,1.0
7,1.11,16.8,15.1,4.0,0.045,237.0,0.159,612.0,1.0
12,0.99,13.4,13.5,4.3,0.045,187.0,0.143,612.0,2.0
11,0.85,13.0,15.3,4.9,0.034,178.0,0.154,459.0,1.0
2,0.73,12.9,17.7,7.2,0.034,186.0,0.147,459.0,0.0
14,0.86,12.9,15.0,4.5,0.03,180.0,0.039,408.0,1.0
1,1.35,18.6,13.8,5.6,0.019,238.0,0.118,255.0,2.0
0,0.83,15.0,18.0,1.0,0.004,179.0,0.067,51.0,0.0
10,0.92,13.9,15.1,4.8,0.142,189.0,0.105,5202.0,1.0
9,1.07,16.4,15.3,4.4,0.131,235.0,0.162,4794.0,1.0
4,0.99,15.8,16.1,4.3,0.0969999999999999,225.0,0.198,3570.0,1.0
12,0.93,14.0,15.0,6.2,0.093,195.0,0.1,3417.0,1.0
5,0.96,13.2,13.7,4.5,0.092,201.0,0.096,3366.0,1.0
6,1.05,15.3,14.5,4.5,0.083,210.0,0.115,3060.0,1.0
8,0.96,15.1,15.7,4.7,0.078,232.0,0.13,2856.0,1.0
7,1.07,16.3,15.2,3.9,0.053,233.0,0.17,1938.0,1.0
3,0.95,13.9,14.7,4.3,0.053,191.0,0.129,1938.0,1.0
2,0.78,12.2,15.6,5.3,0.051,177.0,0.12,1887.0,1.0
13,1.08,15.2,14.1,4.9,0.043,210.0,0.127,1581.0,1.0
14,0.84,13.7,16.4,3.5,0.035,194.0,0.175,1275.0,1.0
11,0.77,12.2,15.9,4.7,0.0279999999999999,173.0,0.123,1020.0,1.0
1,1.31,16.0,12.2,4.5,0.015,239.0,0.153,561.0,1.0
0,0.86,14.6,17.0,3.2,0.0069999999999999,194.0,0.1369999999999999,255.0,1.0
4,1.14,18.6,16.3,3.5,0.149,246.0,0.191,1020.0,1.0
9,1.16,17.9,15.4,4.5,0.119,249.0,0.157,816.0,1.0
6,0.82,12.1,14.9,5.4,0.119,178.0,0.119,816.0,1.0
12,1.01,14.1,13.9,5.0,0.1119999999999999,196.0,0.085,765.0,1.0
8,1.13,18.0,15.9,5.3,0.1119999999999999,247.0,0.1889999999999999,765.0,1.0
5,0.87,11.7,13.5,4.1,0.075,182.0,0.145,510.0,2.0
7,1.27,19.2,15.1,2.7,0.075,260.0,0.182,510.0,1.0
10,1.13,16.0,14.1,4.5,0.06,201.0,0.1169999999999999,408.0,1.0
3,0.74,11.6,15.7,3.9,0.052,152.0,0.111,357.0,1.0
2,0.79,12.8,16.2,7.7,0.045,182.0,0.13,306.0,1.0
11,0.82,12.3,15.0,3.3,0.03,190.0,0.163,204.0,0.0
0,1.1,14.7,13.3,4.7,0.022,212.0,0.045,153.0,1.0
13,1.07,14.5,13.5,6.0,0.015,212.0,0.172,102.0,1.0
1,1.26,24.0,19.0,10.0,0.0069999999999999,287.0,0.083,51.0,2.0
14,1.2,18.0,15.0,4.0,0.0069999999999999,256.0,0.278,51.0,2.0
